"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version","fusion_ticket"
2012,"INDIANA","IN",18,32,22,"US HOUSE",3,"GEN",NA,FALSE,"MARLIN A STUTZMAN","R",FALSE,"TOTAL",187872,280235,FALSE,20230706,FALSE
2012,"INDIANA","IN",18,32,22,"US HOUSE",4,"GEN",NA,FALSE,"TODD ROKITA","R",FALSE,"TOTAL",168688,272268,FALSE,20230706,FALSE
2012,"INDIANA","IN",18,32,22,"US HOUSE",5,"GEN",NA,FALSE,"SUSAN BROOKS","R",FALSE,"TOTAL",194570,333359,FALSE,20230706,FALSE
2012,"INDIANA","IN",18,32,22,"US HOUSE",6,"GEN",NA,FALSE,"LUKE MESSER","R",FALSE,"TOTAL",162613,275253,FALSE,20230706,FALSE
2012,"INDIANA","IN",18,32,22,"US HOUSE",7,"GEN",NA,FALSE,"ANDRE CARSON","D",FALSE,"TOTAL",162122,257950,FALSE,20230706,FALSE
2012,"INDIANA","IN",18,32,22,"US HOUSE",8,"GEN",NA,FALSE,"LARRY BUCSHON","R",FALSE,"TOTAL",151533,283992,FALSE,20230706,FALSE
2012,"INDIANA","IN",18,32,22,"US HOUSE",9,"GEN",NA,FALSE,"TODD C YOUNG","R",FALSE,"TOTAL",165332,298180,FALSE,20230706,FALSE
2012,"IOWA","IA",19,42,31,"US HOUSE",1,"GEN",NA,FALSE,"BRUCE L BRALEY","D",FALSE,"TOTAL",222422,390849,FALSE,20230706,FALSE
2012,"IOWA","IA",19,42,31,"US HOUSE",2,"GEN",NA,FALSE,"DAVID LOEBSACK","D",FALSE,"TOTAL",211863,381275,FALSE,20230706,FALSE
2012,"IOWA","IA",19,42,31,"US HOUSE",3,"GEN",NA,FALSE,"TOM LATHAM","R",FALSE,"TOTAL",202000,386842,FALSE,20230706,FALSE
2012,"IOWA","IA",19,42,31,"US HOUSE",4,"GEN",NA,FALSE,"STEVE KING","R",FALSE,"TOTAL",200063,377883,FALSE,20230706,FALSE
2012,"KANSAS","KS",20,47,32,"US HOUSE",1,"GEN",NA,FALSE,"TIM HUELSKAMP","R",FALSE,"TOTAL",211337,211337,FALSE,20230706,FALSE
2012,"KANSAS","KS",20,47,32,"US HOUSE",2,"GEN",NA,FALSE,"LYNN JENKINS","R",FALSE,"TOTAL",167463,293718,FALSE,20230706,FALSE
2012,"KANSAS","KS",20,47,32,"US HOUSE",3,"GEN",NA,FALSE,"KEVIN YODER","R",FALSE,"TOTAL",201087,293762,FALSE,20230706,FALSE
2012,"KANSAS","KS",20,47,32,"US HOUSE",4,"GEN",NA,FALSE,"MIKE POMPEO","R",FALSE,"TOTAL",161094,258922,FALSE,20230706,FALSE
2012,"KENTUCKY","KY",21,61,51,"US HOUSE",1,"GEN",NA,FALSE,"ED WHITFIELD","R",FALSE,"TOTAL",199956,287155,FALSE,20230706,FALSE
2012,"KENTUCKY","KY",21,61,51,"US HOUSE",2,"GEN",NA,FALSE,"BRETT GUTHRIE","R",FALSE,"TOTAL",181508,282267,FALSE,20230706,FALSE
2012,"KENTUCKY","KY",21,61,51,"US HOUSE",3,"GEN",NA,FALSE,"JOHN A YARMUTH","D",FALSE,"TOTAL",206385,322656,FALSE,20230706,FALSE
2012,"KENTUCKY","KY",21,61,51,"US HOUSE",4,"GEN",NA,FALSE,"THOMAS MASSIE","R",FALSE,"TOTAL",186036,299444,FALSE,20230706,FALSE
2012,"KENTUCKY","KY",21,61,51,"US HOUSE",5,"GEN",NA,FALSE,"HAROLD ROGERS","R",FALSE,"TOTAL",195408,250855,FALSE,20230706,FALSE
2012,"KENTUCKY","KY",21,61,51,"US HOUSE",6,"GEN",NA,FALSE,"GARLAND ""ANDY"" BARR","R",FALSE,"TOTAL",153222,303000,FALSE,20230706,FALSE
2012,"LOUISIANA","LA",22,72,45,"US HOUSE",1,"GEN",NA,FALSE,"STEVE SCALISE","R",FALSE,"TOTAL",193496,290410,FALSE,20230706,FALSE
2012,"LOUISIANA","LA",22,72,45,"US HOUSE",2,"GEN",NA,FALSE,"CEDRIC L RICHMOND","D",FALSE,"TOTAL",158501,287354,FALSE,20230706,FALSE
2012,"LOUISIANA","LA",22,72,45,"US HOUSE",3,"GEN",NA,FALSE,"CHARLES W BOUSTANY JR","R",FALSE,"TOTAL",139123,311393,FALSE,20230706,FALSE
2012,"LOUISIANA","LA",22,72,45,"US HOUSE",4,"GEN",NA,FALSE,"JOHN FLEMING","R",FALSE,"TOTAL",187894,249531,FALSE,20230706,FALSE
2012,"LOUISIANA","LA",22,72,45,"US HOUSE",5,"GEN",NA,FALSE,"RODNEY ALEXANDER","R",FALSE,"TOTAL",202536,260216,FALSE,20230706,FALSE
2012,"LOUISIANA","LA",22,72,45,"US HOUSE",6,"GEN",NA,FALSE,"BILL CASSIDY","R",FALSE,"TOTAL",243553,306713,FALSE,20230706,FALSE
2012,"MAINE","ME",23,11,2,"US HOUSE",1,"GEN",NA,FALSE,"CHELLIE PINGREE","D",FALSE,"TOTAL",236363,380715,FALSE,20230706,FALSE
2012,"MAINE","ME",23,11,2,"US HOUSE",2,"GEN",NA,FALSE,"MICHAEL H MICHAUD","D",FALSE,"TOTAL",191456,343908,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",1,"GEN",NA,FALSE,"ANDY HARRIS","R",FALSE,"TOTAL",214204,337760,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",2,"GEN",NA,FALSE,"C A DUTCH RUPPERSBERGER","D",FALSE,"TOTAL",194088,295940,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",3,"GEN",NA,FALSE,"JOHN P SARBANES","D",FALSE,"TOTAL",213747,319859,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",4,"GEN",NA,FALSE,"DONNA F EDWARDS","D",FALSE,"TOTAL",240385,311512,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",5,"GEN",NA,FALSE,"STENY H HOYER","D",FALSE,"TOTAL",238618,343820,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",6,"GEN",NA,FALSE,"JOHN DELANEY","D",FALSE,"TOTAL",181921,309549,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",7,"GEN",NA,FALSE,"ELIJAH E CUMMINGS","D",FALSE,"TOTAL",247770,323818,FALSE,20230706,FALSE
2012,"MARYLAND","MD",24,52,52,"US HOUSE",8,"GEN",NA,FALSE,"CHRIS VAN HOLLEN","D",FALSE,"TOTAL",217531,343256,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",1,"GEN",NA,FALSE,"RICHARD E NEAL","D",FALSE,"TOTAL",261936,336555,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",2,"GEN",NA,FALSE,"JAMES P MCGOVERN","D",FALSE,"TOTAL",259257,342736,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",3,"GEN",NA,FALSE,"NIKI TSONGAS","D",FALSE,"TOTAL",212119,335111,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",4,"GEN",NA,FALSE,"JOSEPH P KENNEDY III","D",FALSE,"TOTAL",221303,373114,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",5,"GEN",NA,FALSE,"EDWARD J MARKEY","D",FALSE,"TOTAL",257490,364201,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",6,"GEN",NA,FALSE,"JOHN F TIERNEY","D",FALSE,"TOTAL",180942,389852,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",7,"GEN",NA,FALSE,"MICHAEL E CAPUANO","D",FALSE,"TOTAL",210794,285134,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",8,"GEN",NA,FALSE,"STEPHEN F LYNCH","D",FALSE,"TOTAL",263999,371694,FALSE,20230706,FALSE
2012,"MASSACHUSETTS","MA",25,14,3,"US HOUSE",9,"GEN",NA,FALSE,"WILLIAM R KEATING","D",FALSE,"TOTAL",212754,385799,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",1,"GEN",NA,FALSE,"DAN BENISHEK","R",FALSE,"TOTAL",167060,347037,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",2,"GEN",NA,FALSE,"BILL HUIZENGA","R",FALSE,"TOTAL",194653,318267,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",3,"GEN",NA,FALSE,"JUSTIN AMASH","R",FALSE,"TOTAL",171675,326283,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",4,"GEN",NA,FALSE,"DAVE CAMP","R",FALSE,"TOTAL",197386,312949,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",5,"GEN",NA,FALSE,"DANIEL T KILDEE","D",FALSE,"TOTAL",214531,330146,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",6,"GEN",NA,FALSE,"FRED UPTON","R",FALSE,"TOTAL",174955,320475,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",7,"GEN",NA,FALSE,"TIM WALBERG","R",FALSE,"TOTAL",169668,318069,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",8,"GEN",NA,FALSE,"MIKE ROGERS","R",FALSE,"TOTAL",202217,345054,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",9,"GEN",NA,FALSE,"SANDER M LEVIN","D",FALSE,"TOTAL",208846,337316,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",10,"GEN",NA,FALSE,"CANDICE S MILLER","R",FALSE,"TOTAL",226075,328612,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",11,"GEN",NA,FALSE,"KERRY BENTIVOLIO","R",FALSE,"TOTAL",181788,358139,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",12,"GEN",NA,FALSE,"JOHN D DINGELL","D",FALSE,"TOTAL",216884,319223,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",13,"GEN",NA,FALSE,"JOHN CONYERS JR","D",FALSE,"TOTAL",235336,284270,FALSE,20230706,FALSE
2012,"MICHIGAN","MI",26,34,23,"US HOUSE",14,"GEN",NA,FALSE,"GARY C PETERS","D",FALSE,"TOTAL",270450,328792,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",1,"GEN",NA,FALSE,"TIMOTHY J WALZ","D",FALSE,"TOTAL",193211,335880,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",2,"GEN",NA,FALSE,"JOHN KLINE","R",FALSE,"TOTAL",193587,358446,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",3,"GEN",NA,FALSE,"ERIK PAULSEN","R",FALSE,"TOTAL",222335,382705,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",4,"GEN",NA,FALSE,"BETTY MCCOLLUM","D",FALSE,"TOTAL",216685,347991,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",5,"GEN",NA,FALSE,"KEITH ELLISON","D",FALSE,"TOTAL",262102,351969,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",6,"GEN",NA,FALSE,"MICHELE BACHMANN","R",FALSE,"TOTAL",179240,355153,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",7,"GEN",NA,FALSE,"COLLIN C PETERSON","D",FALSE,"TOTAL",197791,327576,FALSE,20230706,FALSE
2012,"MINNESOTA","MN",27,41,33,"US HOUSE",8,"GEN",NA,FALSE,"RICHARD NOLAN","D",FALSE,"TOTAL",191976,353663,FALSE,20230706,FALSE
2012,"MISSISSIPPI","MS",28,64,46,"US HOUSE",1,"GEN",NA,FALSE,"ALAN NUNNELEE","R",FALSE,"TOTAL",186760,309177,FALSE,20230706,FALSE
2012,"MISSISSIPPI","MS",28,64,46,"US HOUSE",2,"GEN",NA,FALSE,"BENNIE G THOMPSON","D",FALSE,"TOTAL",214978,320244,FALSE,20230706,FALSE
2012,"MISSISSIPPI","MS",28,64,46,"US HOUSE",3,"GEN",NA,FALSE,"GREGG HARPER","R",FALSE,"TOTAL",234717,293322,FALSE,20230706,FALSE
2012,"MISSISSIPPI","MS",28,64,46,"US HOUSE",4,"GEN",NA,FALSE,"STEVEN M PALAZZO","R",FALSE,"TOTAL",182998,285432,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",1,"GEN",NA,FALSE,"WM LACY CLAY","D",FALSE,"TOTAL",267927,340583,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",2,"GEN",NA,FALSE,"ANN WAGNER","R",FALSE,"TOTAL",236971,394448,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",3,"GEN",NA,FALSE,"BLAINE LUETKEMEYER","R",FALSE,"TOTAL",214843,338385,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",4,"GEN",NA,FALSE,"VICKY HARTZLER","R",FALSE,"TOTAL",192237,318723,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",5,"GEN",NA,FALSE,"EMANUEL CLEAVER","D",FALSE,"TOTAL",200290,330942,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",6,"GEN",NA,FALSE,"SAM GRAVES","R",FALSE,"TOTAL",216906,333688,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",7,"GEN",NA,FALSE,"BILLY LONG","R",FALSE,"TOTAL",203565,318740,FALSE,20230706,FALSE
2012,"MISSOURI","MO",29,43,34,"US HOUSE",8,"GEN",NA,FALSE,"JO ANN EMERSON","R",FALSE,"TOTAL",216083,300391,FALSE,20230706,FALSE
2012,"MONTANA","MT",30,81,64,"US HOUSE",0,"GEN",NA,FALSE,"STEVE DAINES","R",FALSE,"TOTAL",255468,479740,FALSE,20230706,FALSE
2012,"NEBRASKA","NE",31,46,35,"US HOUSE",1,"GEN",NA,FALSE,"JEFF FORTENBERRY","R",FALSE,"TOTAL",174889,256095,FALSE,20230706,FALSE
2012,"NEBRASKA","NE",31,46,35,"US HOUSE",2,"GEN",NA,FALSE,"LEE TERRY","R",FALSE,"TOTAL",133964,263731,FALSE,20230706,FALSE
2012,"NEBRASKA","NE",31,46,35,"US HOUSE",3,"GEN",NA,FALSE,"ADRIAN SMITH","R",FALSE,"TOTAL",187423,252689,FALSE,20230706,FALSE
2012,"NEVADA","NV",32,88,65,"US HOUSE",1,"GEN",NA,FALSE,"DINA TITUS","D",FALSE,"TOTAL",113967,179278,FALSE,20230706,FALSE
2012,"NEVADA","NV",32,88,65,"US HOUSE",2,"GEN",NA,FALSE,"MARK E AMODEI","R",FALSE,"TOTAL",162213,281449,FALSE,20230706,FALSE
2012,"NEVADA","NV",32,88,65,"US HOUSE",3,"GEN",NA,FALSE,"JOSEPH J HECK","R",FALSE,"TOTAL",137244,272523,FALSE,20230706,FALSE
2012,"NEVADA","NV",32,88,65,"US HOUSE",4,"GEN",NA,FALSE,"STEVEN A HORSFORD","D",FALSE,"TOTAL",120501,240492,FALSE,20230706,FALSE
2012,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",1,"GEN",NA,FALSE,"CAROL SHEA-PORTER","D",FALSE,"TOTAL",171650,345022,FALSE,20230706,FALSE
2012,"NEW HAMPSHIRE","NH",33,12,4,"US HOUSE",2,"GEN",NA,FALSE,"ANN MCLANE KUSTER","D",FALSE,"TOTAL",169275,337394,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",1,"GEN",NA,FALSE,"ROBERT E ANDREWS","D",FALSE,"TOTAL",210470,308519,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",2,"GEN",NA,FALSE,"FRANK A LOBIONDO","R",FALSE,"TOTAL",166677,289069,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",3,"GEN",NA,FALSE,"JON RUNYAN","R",FALSE,"TOTAL",174253,324399,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",4,"GEN",NA,FALSE,"CHRISTOPHER H SMITH","R",FALSE,"TOTAL",195145,306247,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",5,"GEN",NA,FALSE,"SCOTT GARRETT","R",FALSE,"TOTAL",167501,304371,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",6,"GEN",NA,FALSE,"FRANK PALLONE JR","D",FALSE,"TOTAL",151782,239638,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",7,"GEN",NA,FALSE,"LEONARD LANCE","R",FALSE,"TOTAL",175662,307315,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",8,"GEN",NA,FALSE,"ALBIO SIRES","D",FALSE,"TOTAL",130853,167790,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",9,"GEN",NA,FALSE,"BILL PASCRELL JR","D",FALSE,"TOTAL",162822,220133,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",10,"GEN",NA,FALSE,"DONALD M PAYNE JR","D",FALSE,"TOTAL",201435,230060,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",11,"GEN",NA,FALSE,"RODNEY P FRELINGHUYSEN","R",FALSE,"TOTAL",182237,309859,FALSE,20230706,FALSE
2012,"NEW JERSEY","NJ",34,22,12,"US HOUSE",12,"GEN",NA,FALSE,"RUSH D HOLT","D",FALSE,"TOTAL",189926,274378,FALSE,20230706,FALSE
2012,"NEW MEXICO","NM",35,85,66,"US HOUSE",1,"GEN",NA,FALSE,"MICHELLE LUJAN GRISHAM","D",FALSE,"TOTAL",162924,275856,FALSE,20230706,FALSE
2012,"NEW MEXICO","NM",35,85,66,"US HOUSE",2,"GEN",NA,FALSE,"STEVEN PEARCE","R",FALSE,"TOTAL",133180,225515,FALSE,20230706,FALSE
2012,"NEW MEXICO","NM",35,85,66,"US HOUSE",3,"GEN",NA,FALSE,"BEN RAY LUJAN","D",FALSE,"TOTAL",167103,264719,FALSE,20230706,FALSE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",1,"GEN",NA,FALSE,"TIMOTHY H BISHOP","D",FALSE,"TOTAL",134205,294578,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",2,"GEN",NA,FALSE,"PETER T KING","R",FALSE,"TOTAL",116083,271832,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",3,"GEN",NA,FALSE,"STEVE ISRAEL","D",FALSE,"TOTAL",146016,306274,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",4,"GEN",NA,FALSE,"CAROLYN MCCARTHY","D",FALSE,"TOTAL",152590,299484,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",5,"GEN",NA,FALSE,"GREGORY W MEEKS","D",FALSE,"TOTAL",167835,224508,FALSE,20230706,FALSE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",6,"GEN",NA,FALSE,"GRACE MENG","D",FALSE,"TOTAL",107505,186932,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",7,"GEN",NA,FALSE,"NYDIA M VELAZQUEZ","D",FALSE,"TOTAL",132456,178825,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",8,"GEN",NA,FALSE,"HAKEEM S JEFFRIES","D",FALSE,"TOTAL",178687,236292,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",9,"GEN",NA,FALSE,"YVETTE D CLARKE","D",FALSE,"TOTAL",178168,238957,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",10,"GEN",NA,FALSE,"JERROLD NADLER","D",FALSE,"TOTAL",155908,236323,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",11,"GEN",NA,FALSE,"MICHAEL G GRIMM","R",FALSE,"TOTAL",91030,214755,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",12,"GEN",NA,FALSE,"CAROLYN B MALONEY","D",FALSE,"TOTAL",184864,268287,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",13,"GEN",NA,FALSE,"CHARLES B RANGEL","D",FALSE,"TOTAL",170470,233172,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",14,"GEN",NA,FALSE,"JOSEPH CROWLEY","D",FALSE,"TOTAL",116117,170995,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",15,"GEN",NA,FALSE,"JOSE E SERRANO","D",FALSE,"TOTAL",150243,178645,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",16,"GEN",NA,FALSE,"ELIOT L ENGEL","D",FALSE,"TOTAL",173885,270320,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",17,"GEN",NA,FALSE,"NITA M LOWEY","D",FALSE,"TOTAL",161624,297379,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",18,"GEN",NA,FALSE,"SEAN PATRICK MALONEY","D",FALSE,"TOTAL",132456,295436,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",19,"GEN",NA,FALSE,"CHRISTOPHER P GIBSON","R",FALSE,"TOTAL",122654,305882,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",20,"GEN",NA,FALSE,"PAUL TONKO","D",FALSE,"TOTAL",181092,317678,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",21,"GEN",NA,FALSE,"WILLIAM L OWENS","D",FALSE,"TOTAL",117856,268741,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",22,"GEN",NA,FALSE,"RICHARD L HANNA","R",FALSE,"TOTAL",145042,280189,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",23,"GEN",NA,FALSE,"TOM REED","R",FALSE,"TOTAL",117641,279796,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",24,"GEN",NA,FALSE,"DANIEL B MAFFEI","D",FALSE,"TOTAL",133908,303567,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",25,"GEN",NA,FALSE,"LOUISE MCINTOSH SLAUGHTER","D",FALSE,"TOTAL",168761,322760,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",26,"GEN",NA,FALSE,"BRIAN HIGGINS","D",FALSE,"TOTAL",195234,304961,FALSE,20230706,TRUE
2012,"NEW YORK","NY",36,21,13,"US HOUSE",27,"GEN",NA,FALSE,"KATHLEEN C HOCHUL","D",FALSE,"TOTAL",140008,329768,FALSE,20230706,TRUE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",1,"GEN",NA,FALSE,"G K BUTTERFIELD","D",FALSE,"TOTAL",254644,338066,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",2,"GEN",NA,FALSE,"RENEE L ELLMERS","R",FALSE,"TOTAL",174066,311397,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",3,"GEN",NA,FALSE,"WALTER B JONES","R",FALSE,"TOTAL",195571,309885,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",4,"GEN",NA,FALSE,"DAVID E PRICE","D",FALSE,"TOTAL",259534,348485,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",5,"GEN",NA,FALSE,"VIRGINIA FOXX","R",FALSE,"TOTAL",200945,349197,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",6,"GEN",NA,FALSE,"HOWARD COBLE","R",FALSE,"TOTAL",222116,364583,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",7,"GEN",NA,FALSE,"MIKE MCINTYRE","D",FALSE,"TOTAL",168695,336736,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",8,"GEN",NA,FALSE,"RICHARD HUDSON","R",FALSE,"TOTAL",160695,302280,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",9,"GEN",NA,FALSE,"ROBERT PITTENGER","R",FALSE,"TOTAL",194537,375690,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",10,"GEN",NA,FALSE,"PATRICK T MCHENRY","R",FALSE,"TOTAL",190826,334849,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",11,"GEN",NA,FALSE,"MARK MEADOWS","R",FALSE,"TOTAL",190319,331426,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",12,"GEN",NA,FALSE,"MELVIN L WATT","D",FALSE,"TOTAL",247591,310908,FALSE,20230706,FALSE
2012,"NORTH CAROLINA","NC",37,56,47,"US HOUSE",13,"GEN",NA,FALSE,"GEORGE HOLDING","R",FALSE,"TOTAL",210495,370610,FALSE,20230706,FALSE
2012,"NORTH DAKOTA","ND",38,44,36,"US HOUSE",0,"GEN",NA,FALSE,"KEVIN CRAMER","R",FALSE,"TOTAL",173585,316224,FALSE,20230706,FALSE
2012,"OHIO","OH",39,31,24,"US HOUSE",1,"GEN",NA,FALSE,"STEVE CHABOT","R",FALSE,"TOTAL",201907,349716,FALSE,20230706,FALSE
2012,"OHIO","OH",39,31,24,"US HOUSE",2,"GEN",NA,FALSE,"BRAD WENSTRUP","R",FALSE,"TOTAL",194296,331373,FALSE,20230706,FALSE
2012,"OHIO","OH",39,31,24,"US HOUSE",3,"GEN",NA,FALSE,"JOYCE BEATTY","D",FALSE,"TOTAL",201897,295652,FALSE,20230706,FALSE
2012,"OHIO","OH",39,31,24,"US HOUSE",4,"GEN",NA,FALSE,"JIM JORDAN","R",FALSE,"TOTAL",182643,312998,FALSE,20230706,FALSE
2012,"OHIO","OH",39,31,24,"US HOUSE",5,"GEN",NA,FALSE,"ROBERT E LATTA","R",FALSE,"TOTAL",201514,351878,FALSE,20230706,FALSE
2012,"OHIO","OH",39,31,24,"US HOUSE",6,"GEN",NA,FALSE,"BILL JOHNSON","R",FALSE,"TOTAL",164536,308980,FALSE,20230706,FALSE
2012,"OHIO","OH",39,31,24,"US HOUSE",7,"GEN",NA,FALSE,"BOB GIBBS","R",FALSE,"TOTAL",178104,315812,FALSE,20230706,FALSE
